GEOID,route_id,n_stops,best_headway_min,total_trips,route_short_name,route_long_name,route_type
12086010609,30427,11,36.0,33,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010609,30436,14,45.0,49,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086010609,30441,8,18.0,48,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086010609,30446,4,18.0,24,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086010609,30458,3,20.0,18,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010609,30466,9,120.0,9,500,CUTLER BAY LOCAL,3
12086010609,30468,4,8.181818181818182,68,601,METRO EXPRESS,3
12086010609,30469,4,10.588235294117647,59,602,TRANSITWAY LOCAL,3
12086010610,30458,15,36.0,74,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010610,30466,9,120.0,9,500,CUTLER BAY LOCAL,3
12086010613,30458,13,36.0,61,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010613,30466,10,120.0,10,500,CUTLER BAY LOCAL,3
12086010618,30422,4,15.0,46,52,GOULDS TO CORAL REEF DR STATION,3
12086010618,30427,4,60.0,10,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010618,30458,8,36.0,36,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010618,30466,3,120.0,3,500,CUTLER BAY LOCAL,3
12086010619,30458,3,36.0,15,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010619,30466,4,120.0,4,500,CUTLER BAY LOCAL,3
12086010620,30458,8,36.0,36,287,CUTLER BAY TO RICHMOND DR STATION,3
12086010620,30466,3,120.0,3,500,CUTLER BAY LOCAL,3
12086010621,23888,1,90.0,2,AVTYEL,City of Aventura Exp (Yellow),3
12086010621,30417,10,22.5,75,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010621,30427,10,60.0,30,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010622,30417,16,20.0,129,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010622,30422,11,15.0,127,52,GOULDS TO CORAL REEF DR STATION,3
12086010622,30427,16,60.0,44,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010622,30436,1,45.0,4,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086010622,30441,1,36.0,5,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086010622,30446,1,45.0,4,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086010623,30422,2,15.0,24,52,GOULDS TO CORAL REEF DR STATION,3
12086010623,30436,10,45.0,33,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086010623,30441,9,30.0,50,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086010623,30466,7,120.0,7,500,CUTLER BAY LOCAL,3
12086010623,30468,4,8.181818181818182,67,601,METRO EXPRESS,3
12086010623,30469,4,10.588235294117647,59,602,TRANSITWAY LOCAL,3
12086010624,30436,21,45.0,65,97,SO.MIAMI HTS-PERRINE VIA CUTLER BAY,3
12086010624,30466,8,120.0,8,500,CUTLER BAY LOCAL,3
12086010626,30422,5,15.0,58,52,GOULDS TO CORAL REEF DR STATION,3
12086010626,30427,5,60.0,13,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010705,30417,12,20.0,97,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010706,28805,3,60.0,9,HOMECR,City of Homestead Campbell Route,3
12086010706,30417,5,22.5,40,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010707,30417,12,22.5,95,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010708,30417,11,22.5,84,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010708,30427,2,60.0,6,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010709,30417,2,22.5,15,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010709,30427,8,60.0,24,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010710,30427,10,60.0,30,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010803,30417,9,22.5,72,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010803,30427,7,60.0,21,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010803,30468,2,7.826086956521739,34,601,METRO EXPRESS,3
12086010803,30469,2,10.588235294117647,29,602,TRANSITWAY LOCAL,3
12086010804,30417,33,22.5,262,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010804,30427,12,60.0,35,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010804,30468,2,7.826086956521739,34,601,METRO EXPRESS,3
12086010804,30469,6,10.0,88,602,TRANSITWAY LOCAL,3
12086010805,30417,12,22.5,92,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010805,30427,8,60.0,20,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010806,30417,7,22.5,56,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010900,30417,16,22.5,121,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086010900,30427,16,60.0,41,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086010900,30468,2,7.826086956521739,35,601,METRO EXPRESS,3
12086010900,30469,2,10.0,30,602,TRANSITWAY LOCAL,3
12086011003,28805,2,60.0,6,HOMECR,City of Homestead Campbell Route,3
12086011003,30417,15,20.0,120,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011008,28805,1,60.0,3,HOMECR,City of Homestead Campbell Route,3
12086011009,28805,7,60.0,21,HOMECR,City of Homestead Campbell Route,3
12086011009,30417,1,11.25,16,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011010,28804,2,60.0,6,HOMELR,City of Homestead Lucy Route,3
12086011010,28805,10,36.0,32,HOMECR,City of Homestead Campbell Route,3
12086011010,30417,9,22.5,67,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011010,30463,2,36.0,10,344,HOMESTEAD TO FL CITY,3
12086011011,28804,3,60.0,9,HOMELR,City of Homestead Lucy Route,3
12086011011,28805,4,60.0,12,HOMECR,City of Homestead Campbell Route,3
12086011011,30417,14,22.5,105,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011011,30468,4,7.826086956521739,69,601,METRO EXPRESS,3
12086011011,30469,4,10.0,60,602,TRANSITWAY LOCAL,3
12086011012,28805,1,60.0,3,HOMECR,City of Homestead Campbell Route,3
12086011012,30417,6,22.5,45,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011013,30417,8,22.5,60,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011014,28804,2,60.0,6,HOMELR,City of Homestead Lucy Route,3
12086011014,28805,4,60.0,12,HOMECR,City of Homestead Campbell Route,3
12086011014,30463,2,36.0,10,344,HOMESTEAD TO FL CITY,3
12086011015,28805,7,60.0,21,HOMECR,City of Homestead Campbell Route,3
12086011015,30417,1,11.25,16,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011103,28804,5,36.0,17,HOMELR,City of Homestead Lucy Route,3
12086011103,28805,4,36.0,14,HOMECR,City of Homestead Campbell Route,3
12086011103,30417,6,22.5,45,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011103,30463,2,36.0,10,344,HOMESTEAD TO FL CITY,3
12086011103,30468,2,7.826086956521739,34,601,METRO EXPRESS,3
12086011103,30469,2,10.0,30,602,TRANSITWAY LOCAL,3
12086011104,28803,9,30.0,33,HOMEDT,City of Homestead Downtown Trolley,3
12086011104,28804,8,36.0,26,HOMELR,City of Homestead Lucy Route,3
12086011104,30417,11,20.0,86,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011104,30427,13,60.0,33,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011104,30460,1,90.0,2,301,DADE/MONROE EXPRESS,3
12086011104,30463,13,20.0,63,344,HOMESTEAD TO FL CITY,3
12086011104,30468,6,7.5,105,601,METRO EXPRESS,3
12086011104,30469,4,10.0,60,602,TRANSITWAY LOCAL,3
12086011105,30427,17,60.0,44,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011105,30469,4,10.0,59,602,TRANSITWAY LOCAL,3
12086011106,28803,2,60.0,6,HOMEDT,City of Homestead Downtown Trolley,3
12086011106,30427,27,60.0,68,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011106,30468,2,7.826086956521739,35,601,METRO EXPRESS,3
12086011106,30469,2,10.588235294117647,30,602,TRANSITWAY LOCAL,3
12086011203,28803,7,60.0,21,HOMEDT,City of Homestead Downtown Trolley,3
12086011203,30417,2,20.0,16,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011203,30427,14,60.0,35,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011203,30463,1,45.0,4,344,HOMESTEAD TO FL CITY,3
12086011204,28803,3,60.0,9,HOMEDT,City of Homestead Downtown Trolley,3
12086011204,30427,2,60.0,5,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011205,28803,2,60.0,6,HOMEDT,City of Homestead Downtown Trolley,3
12086011205,30427,13,45.0,35,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011206,30427,2,60.0,5,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011301,28803,11,30.0,51,HOMEDT,City of Homestead Downtown Trolley,3
12086011301,28804,2,60.0,6,HOMELR,City of Homestead Lucy Route,3
12086011301,30417,16,20.0,127,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011301,30460,6,45.0,16,301,DADE/MONROE EXPRESS,3
12086011301,30463,8,36.0,37,344,HOMESTEAD TO FL CITY,3
12086011301,30468,2,7.5,36,601,METRO EXPRESS,3
12086011301,30469,4,10.0,60,602,TRANSITWAY LOCAL,3
12086011302,28803,12,30.0,42,HOMEDT,City of Homestead Downtown Trolley,3
12086011302,28804,1,60.0,3,HOMELR,City of Homestead Lucy Route,3
12086011302,30417,14,20.0,111,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011302,30427,19,45.0,52,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011302,30460,5,45.0,14,301,DADE/MONROE EXPRESS,3
12086011302,30463,3,36.0,13,344,HOMESTEAD TO FL CITY,3
12086011405,30417,15,12.857142857142858,115,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011405,30427,24,30.0,74,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011405,30460,12,45.0,36,301,DADE/MONROE EXPRESS,3
12086011405,30461,8,90.0,12,302,CARD SOUND EXPRESS,3
12086011405,30463,15,36.0,69,344,HOMESTEAD TO FL CITY,3
12086011405,30468,1,5.0,36,601,METRO EXPRESS,3
12086011405,30469,1,6.0,30,602,TRANSITWAY LOCAL,3
12086011406,30417,9,12.857142857142858,70,35,CUTLER BAY-FLA.CITY VIA LEISURE CTY,3
12086011406,30427,15,30.0,48,70,CUTLER BAY-FL CITY VIA PRINCETON,3
12086011406,30460,6,45.0,18,301,DADE/MONROE EXPRESS,3
12086011406,30461,8,90.0,12,302,CARD SOUND EXPRESS,3
12086011406,30463,26,36.0,119,344,HOMESTEAD TO FL CITY,3
12086011406,30468,1,5.0,36,601,METRO EXPRESS,3
12086011406,30469,1,6.0,30,602,TRANSITWAY LOCAL,3
12086011407,30463,6,36.0,27,344,HOMESTEAD TO FL CITY,3
12086011408,30463,6,20.0,30,344,HOMESTEAD TO FL CITY,3
12086011409,28804,10,36.0,32,HOMELR,City of Homestead Lucy Route,3
12086011409,28805,3,60.0,9,HOMECR,City of Homestead Campbell Route,3
12086011409,30460,4,45.0,10,301,DADE/MONROE EXPRESS,3
12086011409,30461,3,90.0,5,302,CARD SOUND EXPRESS,3
12086011409,30463,18,36.0,88,344,HOMESTEAD TO FL CITY,3
12086011410,28804,3,60.0,9,HOMELR,City of Homestead Lucy Route,3
12086011411,28804,4,60.0,12,HOMELR,City of Homestead Lucy Route,3
12086011411,28805,1,60.0,3,HOMECR,City of Homestead Campbell Route,3
12086011412,28804,2,60.0,6,HOMELR,City of Homestead Lucy Route,3
12086011412,30460,3,45.0,10,301,DADE/MONROE EXPRESS,3
12086011412,30461,6,90.0,9,302,CARD SOUND EXPRESS,3
12086011412,30463,7,36.0,35,344,HOMESTEAD TO FL CITY,3
12086011500,30463,2,36.0,9,344,HOMESTEAD TO FL CITY,3
12086011601,30435,1,60.0,3,95,I-95 GOLDEN GLADES EXPRESS,3
12086011601,30449,8,11.25,69,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086011601,30717,1,36.0,5,199,COUNTRY CLUB-AVENTURA MALL VIA 199,3
12086011602,30419,5,20.0,30,37,HIALEAH-SO.MIAMI VIA PALM/37 AVE,3
12086011602,30430,5,18.0,39,75,MIAMI LAKES-NORTH MIAMI-SUNNY ISLES,3
12086011602,30435,2,60.0,6,95,I-95 GOLDEN GLADES EXPRESS,3
12086011602,30449,10,11.25,122,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086011602,30717,5,18.0,30,199,COUNTRY CLUB-AVENTURA MALL VIA 199,3
12086011701,30717,1,36.0,5,199,COUNTRY CLUB-AVENTURA MALL VIA 199,3
12086011702,30435,3,60.0,9,95,I-95 GOLDEN GLADES EXPRESS,3
12086011702,30449,9,11.25,91,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086011702,30717,2,36.0,10,199,COUNTRY CLUB-AVENTURA MALL VIA 199,3
12086011800,30717,1,36.0,5,199,COUNTRY CLUB-AVENTURA MALL VIA 199,3
12086011900,30435,4,60.0,12,95,I-95 GOLDEN GLADES EXPRESS,3
12086011900,30449,7,22.5,53,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086012001,30435,2,60.0,6,95,I-95 GOLDEN GLADES EXPRESS,3
12086012001,30449,11,22.5,85,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086012002,30435,3,60.0,9,95,I-95 GOLDEN GLADES EXPRESS,3
12086012002,30449,6,22.5,48,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086012101,30435,1,60.0,3,95,I-95 GOLDEN GLADES EXPRESS,3
12086012102,30449,6,22.5,48,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086012104,30449,3,22.5,24,183,AVENTURA-HIALEAH VIA 183 ST/67 AVE,3
12086012200,30423,12,30.0,39,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086012401,30423,9,30.0,30,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086012403,30423,2,60.0,6,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086012501,23895,1,60.0,3,HIAFLA,City of Hialeah Transit (Flamingo),3
12086012501,23896,8,25.714285714285715,33,HIAMAR,City of Hialeah Transit (Marlin),3
12086012502,23896,8,36.0,31,HIAMAR,City of Hialeah Transit (Marlin),3
12086012601,23895,3,45.0,10,HIAFLA,City of Hialeah Transit (Flamingo),3
12086012602,23895,1,60.0,3,HIAFLA,City of Hialeah Transit (Flamingo),3
12086012602,23896,5,36.0,22,HIAMAR,City of Hialeah Transit (Marlin),3
12086012701,23895,7,22.5,36,HIAFLA,City of Hialeah Transit (Flamingo),3
12086012702,30423,9,60.0,27,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086012802,30423,14,60.0,42,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086012900,23895,8,22.5,44,HIAFLA,City of Hialeah Transit (Flamingo),3
12086012900,30423,8,30.0,27,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013000,23895,9,45.0,35,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013000,23896,3,36.0,9,HIAMAR,City of Hialeah Transit (Marlin),3
12086013000,30423,8,60.0,24,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013100,23895,3,25.714285714285715,14,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013100,30423,4,60.0,12,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013201,23895,5,25.714285714285715,22,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013201,23896,5,36.0,16,HIAMAR,City of Hialeah Transit (Marlin),3
12086013201,30423,6,60.0,18,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013202,23895,3,25.714285714285715,14,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013202,23896,5,36.0,22,HIAMAR,City of Hialeah Transit (Marlin),3
12086013301,23895,1,45.0,4,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013301,23896,8,36.0,26,HIAMAR,City of Hialeah Transit (Marlin),3
12086013301,30423,1,60.0,3,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013302,23896,6,36.0,27,HIAMAR,City of Hialeah Transit (Marlin),3
12086013400,23895,11,45.0,44,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013400,23896,6,36.0,19,HIAMAR,City of Hialeah Transit (Marlin),3
12086013400,30423,10,30.0,33,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013500,23895,17,22.5,80,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013500,30423,8,30.0,27,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013600,23895,5,45.0,20,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013600,23896,4,45.0,14,HIAMAR,City of Hialeah Transit (Marlin),3
12086013600,30423,4,60.0,12,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013600,30715,7,30.0,39,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086013700,23895,1,25.714285714285715,7,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013700,23896,18,22.5,72,HIAMAR,City of Hialeah Transit (Marlin),3
12086013700,30715,8,20.0,48,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086013801,23896,10,36.0,40,HIAMAR,City of Hialeah Transit (Marlin),3
12086013801,30423,5,30.0,18,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013801,30715,1,20.0,9,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086013802,23895,1,45.0,4,HIAFLA,City of Hialeah Transit (Flamingo),3
12086013802,30423,4,60.0,12,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013802,30715,2,30.0,12,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086013900,23896,11,36.0,43,HIAMAR,City of Hialeah Transit (Marlin),3
12086013900,30423,3,30.0,12,54,HIALEAH-MIAMI LAKES-BISCA VIA 54 ST,3
12086013900,30715,1,20.0,9,103,HIA GARDENS-BISC BLVD VIA 103 ST,3
12086014100,30470,1,22.5,8,836,DOLPHIN PARK-AND-RIDE TO DOWNTOWN,3
12086014100,30471,1,30.0,6,837,TAMIAMI PARK-AND-RIDE TO DOWNTOWN,3
12086014400,28806,1,120.0,1,SWTWTA,City of Sweetwater Trolley A Route,3
12086014400,28807,1,120.0,1,SWTWTB,City of Sweetwater Trolley B Loop,3
12086014400,30401,1,36.0,5,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014400,30446,1,30.0,6,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086014400,30470,1,22.5,8,836,DOLPHIN PARK-AND-RIDE TO DOWNTOWN,3
12086014500,28806,1,120.0,1,SWTWTA,City of Sweetwater Trolley A Route,3
12086014500,28807,1,120.0,1,SWTWTB,City of Sweetwater Trolley B Loop,3
12086014500,30401,5,30.0,27,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014500,30446,10,30.0,55,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086014601,30401,7,30.0,39,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014602,30401,6,30.0,33,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014701,30401,4,30.0,22,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014702,30401,13,30.0,72,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014702,30446,2,30.0,11,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086014800,30401,6,30.0,33,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014800,30446,5,30.0,27,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086014900,30401,7,30.0,36,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086014900,30446,16,30.0,88,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086015001,30401,7,30.0,34,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015001,30446,8,30.0,44,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086015002,30401,6,18.0,34,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015101,30401,6,18.0,30,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015101,30471,1,30.0,6,837,TAMIAMI PARK-AND-RIDE TO DOWNTOWN,3
12086015103,30401,3,45.0,12,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015201,30401,3,45.0,12,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015202,30420,2,13.846153846153847,20,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015300,30401,12,18.0,60,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015300,30420,4,25.714285714285715,28,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015400,30401,15,30.0,79,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015400,30420,9,25.714285714285715,60,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015400,30446,13,30.0,67,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086015501,30401,2,30.0,11,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015501,30420,6,30.0,31,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015502,30401,6,30.0,33,8,BRICKELL-107AV/WSTCHSTR VIA SW 8 ST,3
12086015502,30420,7,25.714285714285715,42,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015600,30424,2,60.0,6,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086015600,30428,14,25.714285714285715,86,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086015600,30441,9,30.0,50,107,DOLPHIN MALL-MDC KEND-CUTLER BAY,3
12086015600,30456,6,25.714285714285715,37,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086015700,30420,7,25.714285714285715,42,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015700,30424,7,60.0,21,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086015700,30428,8,25.714285714285715,52,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086015700,30434,6,30.0,36,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086015700,30456,2,25.714285714285715,13,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086015700,30459,4,30.0,24,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086015800,30420,5,25.714285714285715,33,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015800,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086015900,30420,8,25.714285714285715,52,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086015900,30424,8,60.0,24,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086015900,30446,12,30.0,63,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086016000,30420,9,25.714285714285715,57,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086016000,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016000,30446,12,30.0,63,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086016100,30420,6,25.714285714285715,39,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086016100,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016200,30420,4,13.846153846153847,32,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086016300,30420,2,13.846153846153847,19,40,BIRD RD/152 AVE TO DOUGLAS RD STA,3
12086016300,30424,14,30.0,45,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016401,30424,3,60.0,9,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016402,30424,2,60.0,6,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016501,30424,3,60.0,9,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016501,30456,6,25.714285714285715,36,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086016502,30456,2,25.714285714285715,12,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086016600,30424,4,60.0,12,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016600,30428,1,36.0,5,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086016600,30456,6,25.714285714285715,36,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086016700,30424,4,30.0,15,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016700,30428,5,30.0,27,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086016700,30456,4,25.714285714285715,24,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086016800,30424,10,60.0,30,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086016800,30428,10,30.0,55,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086016800,30446,12,30.0,66,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086016800,30456,6,25.714285714285715,36,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086016900,30446,5,30.0,28,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086017000,30424,8,60.0,24,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086017000,30428,5,30.0,29,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086017000,30446,13,30.0,72,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086017000,30456,4,25.714285714285715,24,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086017101,30424,6,60.0,18,56,WEST DADE TO UNIV. STAT. VIA 56 ST,3
12086017102,30428,6,25.714285714285715,37,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086017102,30456,4,25.714285714285715,25,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086017200,30428,9,25.714285714285715,54,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086017200,30434,4,30.0,24,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086017200,30446,8,30.0,46,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086017200,30456,6,25.714285714285715,37,272,WEST KENDALL-DADELAND NO VIA 72 ST,3
12086017200,30459,2,30.0,12,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086017300,30434,8,30.0,48,88,162 AVE TO DADELAND NORTH VIA 88 ST,3
12086017300,30446,8,30.0,48,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
12086017300,30459,4,30.0,22,288,W. KENDALL TO DADELAND N VIA 88  ST,3
12086017401,30428,6,30.0,33,72,W KENDALL-SOUTH MIAMI VIA 72 ST,3
12086017401,30446,10,30.0,58,137,DOLPHIN MALL-CUTLER BAY VIA 137 AVE,3
